Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
05/20/2016,03:04:00,MCP,"1st district, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",BALTIMORE RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1994,HOND,ACC,MAROON,Citation,21-901.1(b),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,03:04:00,MCP,"1st district, Rockville",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,BALTIMORE RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1994,HOND,ACC,MAROON,Citation,21-902(a1),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,03:04:00,MCP,"1st district, Rockville",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,BALTIMORE RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1994,HOND,ACC,MAROON,Citation,21-902(a2),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,03:04:00,MCP,"1st district, Rockville",DRIVING WHILE IMPAIRED BY ALCOHOL,BALTIMORE RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1994,HOND,ACC,MAROON,Citation,21-902(b1),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,03:04:00,MCP,"1st district, Rockville",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 60,BALTIMORE RD/FIRST ST,,,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,1994,HOND,ACC,MAROON,Citation,21-801(a),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,12:58:00,MCP,"2nd district, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,STANFORD ST/ WISCONSIN AVE,,,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,No,WHITE,F,CHEVY CHASE,MD,MD,A - Marked Patrol,
05/20/2016,13:17:00,MCP,"2nd district, Bethesda",PEDESTRIAN CROSSING ROADWAY BETWEEN ADJACENT INTERSECTIONS HAVING TRAFFIC CONTROL SIGNAL,WISCONSIN IN BETWEEN BRADLEY/ STANFORD,,,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-503(c),Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,
05/20/2016,13:32:00,MCP,"2nd district, Bethesda",DRIVER READING A ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,NB WISCONSIN/ STANFORD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,LEXUS,TK,BLACK,Citation,21-1124.1(b),Transportation Article,No,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/20/2016,13:44:00,MCP,"2nd district, Bethesda",PEDESTRIAN FAIL TO OBEY  UPRAISED HAND SIGNAL,WISCONSIN AVE / STANFORD,,,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,No,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,
05/20/2016,13:49:00,MCP,"2nd district, Bethesda",PEDESTRIAN FAIL TO OBEY UPRAISED HAND SIGNAL,STANFORD ST/ WISCONSIN AVE,,,No,No,No,No,No,No,No,No,No,No,XX,29 - Unknown,,NONE,NONE,N/A,Citation,21-203(c),Transportation Article,No,WHITE,F,HYATTSVILLE,MD,MD,A - Marked Patrol,
05/20/2016,14:00:00,MCP,"2nd district, Bethesda",DRIVER READING A ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY,STANFORD ST/ WISCONSIN AVE,,,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2011,MINI,COOPER,BROWN,Citation,21-1124.1(b),Transportation Article,No,BLACK,F,WASHINGTON,DC,DC,A - Marked Patrol,
05/20/2016,14:13:00,MCP,"2nd district, Bethesda",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NB WISCONSIN/ STANFORD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,4S,GRAY,Citation,16-116(a),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,
05/20/2016,10:11:00,MCP,"1st district, Rockville",EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE,SB REDLAND RD @ BRIARDALE RD,39.1296816667,-77.1494966667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,MAZD,4S,SILVER,Citation,21-801.1,Transportation Article,No,WHITE,F,ROCKVILLE,MD,MD,Q - Marked Laser,"(39.1296816666667, -77.1494966666667)"
05/20/2016,14:03:00,MCP,"2nd district, Bethesda",STANDING VEH. ON CROSSWALK,WISCONSIN AVE @ STANFORD ST,38.978335,-77.09136,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2012,FORD,FOCUS,GRAY,Citation,21-1003(e),Transportation Article,No,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.978335, -77.09136)"
05/20/2016,07:32:00,MCP,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 56 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE AVE / ROSEMERE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,TOYT,4S,SILVER,Citation,21-801.1,Transportation Article,No,BLACK,M,MONTGOMERY VILLAGE,MD,MD,Q - Marked Laser,
05/20/2016,07:47:00,MCP,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE AVE / ROSEMERE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MERC,TK,BLACK,Citation,21-801.1,Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,Q - Marked Laser,
05/20/2016,09:01:00,MCP,"3rd district, Silver Spring",EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE AVE / ROSEMERE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,4S,BLACK,Citation,21-801.1,Transportation Article,No,BLACK,F,SILVER SPRING,MD,DC,Q - Marked Laser,
05/20/2016,09:01:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,NEW HAMPSHIRE AVE / ROSEMERE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISS,4S,BLACK,Citation,16-116(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,DC,Q - Marked Laser,
05/20/2016,09:09:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CANNON RD / NEW HAMPSHIRE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,GMC,TK,BLACK,Citation,21-201(a1),Transportation Article,No,HISPANIC,F,BELTSVILLE,MD,MD,A - Marked Patrol,
05/20/2016,09:34:00,MCP,"1st district, Rockville",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,WOOTTON PKWY @ DARNESTOWN RD,39.0916066667,-77.1903033333,No,Yes,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,BMW,TK,SILVER,Citation,21-202(i1),Transportation Article,No,ASIAN,F,POTOMAC,MD,MD,A - Marked Patrol,"(39.0916066666667, -77.1903033333333)"
05/20/2016,00:49:00,MCP,"1st district, Rockville",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,BEALL AVE/ADAMS ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,FORD,MUST,GRAY,Warning,21-604(d),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,
05/20/2016,00:49:00,MCP,"1st district, Rockville",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,BEALL AVE/ADAMS ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,FORD,MUST,GRAY,Warning,13-409(b),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,
05/20/2016,00:49:00,MCP,"1st district, Rockville",FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR,BEALL AVE/ADAMS ST,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,FORD,MUST,GRAY,Warning,13-411(a),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,
05/20/2016,22:58:00,MCP,"1st district, Rockville",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,R355/OLD GEORGETOWN RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,LEX,4D,GRAY,Warning,21-604(d),Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,22:58:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,R355/OLD GEORGETOWN RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1996,LEX,4D,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,
05/20/2016,00:23:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RIVER RD @ CARDEROCK SPRINGS DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,TOYOTA,PRIUS,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,M,POTOMAC,MD,MD,Q - Marked Laser,
05/20/2016,00:34:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RIVER RD @ CARDEROCK SPRINGS DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,LEXUS,RX300,WHITE,Warning,21-801.1,Transportation Article,No,OTHER,F,POTOMAC,MD,MD,Q - Marked Laser,
05/20/2016,00:43:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,RIVER RD @ CARDEROCK SPRINGS DR,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HONDA,ACCORD,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,Q - Marked Laser,
05/20/2016,17:17:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,4733 BRADLEY BLVD,38.978505,-77.0955266667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2014,AUDI,A4,BLACK,Warning,21-502(a2),Transportation Article,No,WHITE,F,WASHINGTON,DC,DC,O - Foot Patrol,"(38.978505, -77.0955266666667)"
05/20/2016,14:13:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,NB WISCONSIN/ STANFORD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,HOND,4S,GRAY,Warning,21-1124.2(d2),Transportation Article,No,WHITE,M,POTOMAC,MD,MD,A - Marked Patrol,
05/20/2016,16:07:00,MCP,"4th district, Wheaton",UNSAFE PASSING TO RIGHT OF OVERTAKEN VEH.,RT 650 @ GOOD HOPE RD,39.0959533333,-76.9997766667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HONDA,ACCORD,GOLD,Warning,21-304(b),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0959533333333, -76.9997766666667)"
05/20/2016,00:52:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,COLESVILLE RD/ WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FORD,2S,BLACK,Warning,21-201(a1),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,
05/20/2016,00:52:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,COLESVILLE RD/ WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2013,FORD,2S,BLACK,Warning,21-202(h1),Transportation Article,No,BLACK,M,CLINTON,MD,MD,A - Marked Patrol,
05/20/2016,02:51:00,MCP,"5th district, Germantown",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MIDDLEBROOK RD/GREAT SENECA HWY,,,No,No,No,No,No,No,No,No,No,No,NJ,02 - Automobile,2016,HYUNDAI,SUV,BLACK,Warning,21-204(b),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
05/20/2016,00:37:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,COLUMBIA PIKE/ STEWART LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,2S,BLACK,Warning,21-801(a),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/20/2016,00:37:00,MCP,"3rd district, Silver Spring",EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH,COLUMBIA PIKE/ STEWART LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,2S,BLACK,Warning,21-801.1,Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/20/2016,00:37:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,COLUMBIA PIKE/ STEWART LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,2S,BLACK,Warning,21-201(a1),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/20/2016,00:37:00,MCP,"3rd district, Silver Spring",DRIVER CHANGING LANES WHEN UNSAFE,COLUMBIA PIKE/ STEWART LN,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,TOYOTA,2S,BLACK,Warning,21-309(b),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/20/2016,15:42:00,MCP,"3rd district, Silver Spring",STOP LIGHTS (*),11385 COLUMBIA PIKE,39.045115,-76.988135,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,DODG,4S,SILVER,ESERO,64*,,No,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.045115, -76.988135)"
05/21/2016,15:03:00,MCP,"4th district, Wheaton",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,NEW HAMPSHIRE AVE/GOOD HOPE RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,CHEVROLET,TRAILBLAZER,RED,Citation,13-401(h),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,
05/21/2016,20:02:00,MCP,"5th district, Germantown",PASSING IN NO PASSING ZONE,RIDGE RD / HAWKES RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,OLDSMOBILE,CUTLASS,SILVER,Citation,21-307(b),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,
05/21/2016,02:02:00,MCP,"3rd district, Silver Spring",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,COLESVILLE RD/WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Citation,16-303(c),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,
05/21/2016,02:02:00,MCP,"3rd district, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,COLESVILLE RD/WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Citation,16-112(c),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,
05/21/2016,02:02:00,MCP,"3rd district, Silver Spring",DRIVING  MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,COLESVILLE RD/WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Citation,16-101(a),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,
05/21/2016,01:14:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CLOPPER RD/GERMANTOWN RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,HONDA,CIVIC,SILVER,Citation,21-201(a1),Transportation Article,No,WHITE,M,POOLESVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,13-401(h),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-201(a1),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-901.1(b),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-901.1(a),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-902(a1),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVING WHILE IMPAIRED BY ALCOHOL,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-902(b1),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVING VEH. WHILE SO FAR IMPAIRED BY ALCOHOL CANNOT DRIVE SAFELY,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-902(c1),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,00:20:00,MCP,"2nd district, Bethesda",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,OLD GEORGETOWN /HUNTINGTON PKWY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2005,CHEVY,EQUINOX,SILVER,Citation,21-902(a2),Transportation Article,No,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,
05/21/2016,01:42:00,MCP,"1st district, Rockville",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,FALLS RD/KERSEY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXU,RX,SILVER,Citation,21-902(a1),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
05/21/2016,01:42:00,MCP,"1st district, Rockville",DRIVING WHILE IMPAIRED BY ALCOHOL,FALLS RD/KERSEY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXU,RX,SILVER,Citation,21-902(b1),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
05/21/2016,01:42:00,MCP,"1st district, Rockville","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",FALLS RD/KERSEY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXU,RX,SILVER,Citation,21-901.1(b),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
05/21/2016,01:42:00,MCP,"1st district, Rockville",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,FALLS RD/KERSEY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXU,RX,SILVER,Citation,21-902(a2),Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
05/21/2016,02:01:00,MCP,"4th district, Wheaton",DRIVER CHANGING LANES WHEN UNSAFE,RANDOLPH/TAMARACK,39.0691866667,-76.987085,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2011,AUDI,A8,SILVER,Citation,21-309(b),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0691866666667, -76.987085)"
05/21/2016,22:14:00,MCP,"3rd district, Silver Spring",KNOWINGLY DRIVING UNINSURED VEHICLE,PINEY BRANCH RD @ GARLAND AVE,38.9988666667,-76.9985816667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2002,HONDA,CIVIC,GOLD,Citation,17-107,Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9988666666667, -76.9985816666667)"
05/21/2016,16:55:00,MCP,"2nd district, Bethesda",OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY,CONNECTICUT AVE/CHEVY CHASE LAKE DR,38.993885,-77.0765066667,No,No,No,No,No,No,No,No,No,No,IN,02 - Automobile,2006,JEEP,WRANGLER,SILVER,Warning,13-401(b1),Transportation Article,No,WHITE,M,BETHESDA,MD,IN,A - Marked Patrol,"(38.993885, -77.0765066666667)"
05/21/2016,00:46:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,TOWER OAKS BLVD/I270,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISS,MAX,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,
05/21/2016,00:46:00,MCP,"1st district, Rockville",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 47,TOWER OAKS BLVD/I270,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISS,MAX,BLACK,Warning,21-801(a),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,
05/21/2016,00:46:00,MCP,"1st district, Rockville",DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING,TOWER OAKS BLVD/I270,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,NISS,MAX,BLACK,Warning,21-204(d),Transportation Article,No,WHITE,F,GERMANTOWN,MD,MD,A - Marked Patrol,
05/21/2016,01:42:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,FALLS RD/KERSEY LA,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,LEXU,RX,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,F,POTOMAC,MD,MD,A - Marked Patrol,
05/21/2016,10:40:00,MCP,"1st district, Rockville",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,118 / FATHER HURLEY,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,TOYOTA,CAMRY,GREEN,Warning,21-801(a),Transportation Article,No,ASIAN,F,GERMANTOWN,MD,MD,A - Marked Patrol,
05/21/2016,01:27:00,MCP,"1st district, Rockville",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,370 AT 270 N EXT,39.123255,-77.1924866667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,TOYT,4S,SILVER,Warning,21-801.1,Transportation Article,No,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.123255, -77.1924866666667)"
05/21/2016,02:02:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,COLESVILLE RD/WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Warning,13-409(b),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,
05/21/2016,02:02:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,COLESVILLE RD/WAYNE AVE,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2016,TOYOTA,CAMRY,SILVER,Warning,21-201(a1),Transportation Article,No,BLACK,F,LANHAM,MD,MD,A - Marked Patrol,
05/21/2016,01:51:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,MIDDLEBROOK RD/GERMANTOWN RD,,,No,No,No,No,No,No,No,No,No,No,PA,02 - Automobile,2002,CHEVROLET,CAVALIER,WHITE,Warning,21-201(a1),Transportation Article,No,WHITE,F,FAIRFIELD,PA,PA,A - Marked Patrol,
